date,close
2023-05-15,56.07
2023-05-16,56.03
2023-05-17,56.2
2023-05-18,55.87
2023-05-19,55.67
2023-05-22,55.82
2023-05-23,55.725
2023-05-24,55.77
2023-05-25,56.065
2023-05-26,55.79
2023-05-29,56.12
2023-05-30,56.31
2023-05-31,56.15
2023-06-01,56.26
2023-06-02,55.89
2023-06-05,56.24
2023-06-06,56.22
2023-06-07,56.098
2023-06-08,56.11
2023-06-09,56.05
2023-06-13,55.95
2023-06-14,55.94
2023-06-15,55.945
2023-06-16,55.86
2023-06-19,55.74
2023-06-20,55.52
2023-06-21,55.645
2023-06-22,55.62
2023-06-23,55.77
2023-06-26,55.7
2023-06-27,55.32
2023-06-29,55.3
2023-06-30,55.2
2023-07-03,55.32
2023-07-04,55.23
2023-07-05,55.385
2023-07-06,55.5
2023-07-07,55.62
2023-07-10,55.69
2023-07-11,55.25
2023-07-12,54.93
2023-07-13,54.51
2023-07-14,54.4
2023-07-17,54.38
2023-07-18,54.41
2023-07-19,54.515
2023-07-20,54.52
2023-07-21,54.755
2023-07-25,54.55
2023-07-26,54.62
2023-07-27,54.56
2023-07-28,54.91
2023-07-31,54.88
2023-08-01,54.77
2023-08-02,55.19
2023-08-03,55.52
2023-08-04,55.74
2023-08-07,56.02
2023-08-08,56.24
2023-08-09,56.2
2023-08-10,56.22
2023-08-11,56.315
2023-08-14,56.78
2023-08-15,56.84
2023-08-16,56.515
2023-08-17,56.77
2023-08-18,56.18
2023-08-22,56.38
2023-08-23,56.73
2023-08-24,56.76
2023-08-25,56.57
2023-08-29,56.75
2023-08-30,56.725
2023-08-31,56.595
2023-09-04,56.62
2023-09-05,56.8
2023-09-06,56.94
2023-09-07,56.79
2023-09-08,56.63
2023-09-11,56.69
2023-09-12,56.65
2023-09-13,56.72
2023-09-14,56.765
2023-09-15,56.815
2023-09-18,56.866
2023-09-19,56.755
2023-09-20,56.81
2023-09-21,56.855
2023-09-22,56.795
2023-09-25,56.785
2023-09-26,56.955
2023-09-27,56.95
2023-09-28,56.98
2023-09-29,56.575
2023-10-02,56.775
2023-10-03,56.78
2023-10-04,56.71
2023-10-05,56.67
2023-10-06,56.62
2023-10-09,56.95
2023-10-10,56.82
2023-10-11,56.755
2023-10-12,56.66
2023-10-13,56.811
2023-10-16,56.78
2023-10-17,56.746
2023-10-18,56.7
2023-10-19,56.87
2023-10-20,56.84
2023-10-23,56.84
2023-10-24,56.76
2023-10-25,56.85
2023-10-26,56.96
2023-10-27,56.955
2023-10-31,56.73
2023-11-03,56.1
2023-11-06,55.91
2023-11-07,56.115
2023-11-08,56.045
2023-11-09,55.89
2023-11-10,55.96
2023-11-13,56.06
2023-11-14,56.06
2023-11-15,55.825
2023-11-16,55.79
2023-11-17,55.67
2023-11-20,55.55
2023-11-21,55.39
2023-11-22,55.45
2023-11-23,55.39
2023-11-24,55.38
2023-11-28,55.4
2023-11-29,55.39
2023-11-30,55.485
2023-12-01,55.4
2023-12-04,55.34
2023-12-05,55.32
2023-12-06,55.305
2023-12-07,55.3
2023-12-11,55.65
2023-12-12,55.57
2023-12-13,56.055
2023-12-14,55.795
2023-12-15,55.655
2023-12-18,55.87
2023-12-19,55.95
2023-12-20,55.75
2023-12-21,55.57
2023-12-22,55.4
2023-12-27,55.55
2023-12-28,55.48
2023-12-29,55.37
2024-01-02,55.67
2024-01-03,55.57
2024-01-04,55.5
2024-01-05,55.57
2024-01-08,55.69
2024-01-09,56.01
2024-01-10,56.275
2024-01-11,55.95
2024-01-12,55.911
2024-01-15,55.77
2024-01-16,55.83
2024-01-17,55.93
2024-01-18,55.84
2024-01-19,55.97
2024-01-22,56.33
2024-01-23,56.155
2024-01-24,56.3
2024-01-25,56.53
2024-01-26,56.29
2024-01-29,56.27
2024-01-30,56.401
2024-01-31,56.275
2024-02-01,56.115
2024-02-02,55.92
2024-02-05,56.29
2024-02-06,56.2
2024-02-07,55.95
2024-02-08,55.911
2024-02-12,56.005
2024-02-13,55.94
2024-02-14,56.1
2024-02-15,56.02
2024-02-16,55.96
2024-02-19,56.07
2024-02-20,56.035
2024-02-21,55.94
2024-02-22,55.705
2024-02-23,55.9
2024-02-26,56.095
2024-02-27,56.08
2024-02-28,56.25
2024-02-29,56.2
2024-04-01,56.255
2024-04-02,56.315
2024-04-03,56.445
2024-04-04,56.355
2024-04-05,56.5
2024-04-08,56.491
2024-04-11,56.5
2024-04-12,56.53
2024-04-15,56.808
2024-04-16,57
2024-04-17,57.18
2024-04-18,57.19
2024-04-19,57.65
2024-04-22,57.54
2024-04-23,57.51
2024-04-24,57.55
2024-04-25,57.78
2024-04-26,57.71
2024-04-29,57.675
2024-04-30,57.76
2024-05-02,57.535
2024-05-03,57.345
2024-05-06,57.22
2024-05-07,57.221
2024-05-08,57.385
2024-05-09,57.38
2024-05-10,57.42
2024-05-13,57.86
2024-05-14,57.84
2024-05-15,57.505
2024-05-16,57.465
2024-05-17,57.62
2024-05-20,57.9
2024-05-21,58.27
2024-05-22,58.06
2024-05-23,58.13
2024-05-24,58.13
